"id","idcode1","code1","idcode2","code2","result","dataset"
"case-07-ORIG_case-07-L5-03","case-07-ORIG","import java.util.Scanner;\n\npublic class T7 {\n	public static void main(String[] args) {\n		Scanner input = new Scanner(System.in);\n\n		System.out.print(""Enter a 4 by 4 matrix row by row: "");\n		double[][] m = new double[4][4];\n\n		for (int i = 0; i < 4; i++)\n			for (int j = 0; j < 4; j++)\n				m[i][j] = input.nextDouble();\n\n		System.out.print(""Sum of the elements in the major diagonal is "" + sumMajorDiagonal(m));\n	}\n\n	public static double sumMajorDiagonal(double[][] m) {\n		double sum = 0;\n\n		for (int i = 0; i < m.length; i++)\n			sum += m[i][i];\n\n		return sum;\n	}\n\n}\n","case-07-L5-03","\n\nimport java.util.Scanner;\n\n/**\n *\n * @author 020A6EC1A4D0C5BDB29FF826A462DA1C5D88CF08B60A4744AFFD95C61A0C3C7E\n */\npublic class Main {\n    public static void main(String[] args) {\n        Scanner input = new Scanner(System.in);\n        \n        System.out.print(""Enter a 4 by 4 matrix row by row: "");\n        double[][] n = new double[4][4];\n        \n        for (int i = 0; i < 4; i++) {\n            for (int j = 0; j < 4; j++) {\n                n[i][j] = input.nextDouble();\n            }\n        }\n        \n        double sum = 0;\n        \n        int i=0;\n        while(i<n.length){\n            sum += n[i][i];\n        }\n            \n        \n        System.out.print(""Sum of the elements in the major diagonal is "" + sum);\n    }\n}\n","1","IR-Plag"
"case-07-ORIG_case-07-L5-04","case-07-ORIG","import java.util.Scanner;\n\npublic class T7 {\n	public static void main(String[] args) {\n		Scanner input = new Scanner(System.in);\n\n		System.out.print(""Enter a 4 by 4 matrix row by row: "");\n		double[][] m = new double[4][4];\n\n		for (int i = 0; i < 4; i++)\n			for (int j = 0; j < 4; j++)\n				m[i][j] = input.nextDouble();\n\n		System.out.print(""Sum of the elements in the major diagonal is "" + sumMajorDiagonal(m));\n	}\n\n	public static double sumMajorDiagonal(double[][] m) {\n		double sum = 0;\n\n		for (int i = 0; i < m.length; i++)\n			sum += m[i][i];\n\n		return sum;\n	}\n\n}\n","case-07-L5-04","\nimport java.util.Scanner;\n\n/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n\n/**\n *\n * @author C166AB8FBBBE55174E16A67530426A8A 19011F43894F06E2BA0CA74061427469\n */\npublic class Kasus7 {\n    \n    public static void sumMajorDiagonal(double[][] matrix, int n) {\n        double sum = 0;\n        Scanner sc = new Scanner(System.in);\n        \n        for (int i = 0; i < n; i++) {\n            int j=0;\n            while(j<n) {\n                 matrix[i][j] = sc.nextDouble();\n                j++;\n            }\n        }\n        \n        for (int i = 0; i < matrix.length; i++) {\n            sum += matrix[i][i];\n        }\n        System.out.println(""Sum of the elements in the major diagonal is "" + sum);\n    }\n    \n    public static void main(String[] args) {\n        \n        int n=4;\n        System.out.print(""Enter a 4 by 4 matrix row by row: "");\n        double[][] matrix = new double[n][n];\n        \n        sumMajorDiagonal(matrix , n);\n    }\n}\n","1","IR-Plag"
"case-07-ORIG_case-07-L5-05","case-07-ORIG","import java.util.Scanner;\n\npublic class T7 {\n	public static void main(String[] args) {\n		Scanner input = new Scanner(System.in);\n\n		System.out.print(""Enter a 4 by 4 matrix row by row: "");\n		double[][] m = new double[4][4];\n\n		for (int i = 0; i < 4; i++)\n			for (int j = 0; j < 4; j++)\n				m[i][j] = input.nextDouble();\n\n		System.out.print(""Sum of the elements in the major diagonal is "" + sumMajorDiagonal(m));\n	}\n\n	public static double sumMajorDiagonal(double[][] m) {\n		double sum = 0;\n\n		for (int i = 0; i < m.length; i++)\n			sum += m[i][i];\n\n		return sum;\n	}\n\n}\n","case-07-L5-05","import java.util.*;\n\nclass multiarray\n{\n		// menambahkan seluruh isi array\n	public static double sum(double[][] m)\n	{\n		double sum = 0;\n		for (int i = 0; i < m.length; i++)\n			sum += m[i][i];\n		return sum;\n	}\n	\n	// 25779F8829AB7A7650E85A4CC871E6AC sangat ganteng\n	public static void main(String[] args)\n	{\n		int i,j;\n		\n		System.out.print(""Enter a 4 by 4 matrix row by row: "");\n		double[][] ma = new double[4][4];\n		//masukan array\n		Scanner input = new Scanner(System.in);\n		for (i = 0; i < 4; i++)\n			for (j = 0; j < 4; j++)\n				ma[i][j] = input.nextDouble();\n			\n					double sum = 0;\n		i=0;\n		while(i<ma.length)\n		{\n			sum += ma[i][i];\n			i++;\n		}\n			\n\n		System.out.print(""Sum of the elements in the major diagonal is ""+ sum);\n	}\n	\n\n}","1","IR-Plag"
"case-07-ORIG_case-07-L5-06","case-07-ORIG","import java.util.Scanner;\n\npublic class T7 {\n	public static void main(String[] args) {\n		Scanner input = new Scanner(System.in);\n\n		System.out.print(""Enter a 4 by 4 matrix row by row: "");\n		double[][] m = new double[4][4];\n\n		for (int i = 0; i < 4; i++)\n			for (int j = 0; j < 4; j++)\n				m[i][j] = input.nextDouble();\n\n		System.out.print(""Sum of the elements in the major diagonal is "" + sumMajorDiagonal(m));\n	}\n\n	public static double sumMajorDiagonal(double[][] m) {\n		double sum = 0;\n\n		for (int i = 0; i < m.length; i++)\n			sum += m[i][i];\n\n		return sum;\n	}\n\n}\n","case-07-L5-06","\nimport java.util.ArrayList;\nimport java.util.List;\nimport java.util.Scanner;\n\npublic class arraylebihdarisatu {\n\n    public static void main(String[] args) {\n        Scanner sc = new Scanner(System.in);\n        \n        \n        System.out.print(""Enter a 4 by 4 matrix row by row: "");\n        double[][] matrix = new double[4][4];//inisialisai array 2 dimensi\n                                      \n        for (int x = 0; x < 4; x++) {\n            for (int y = 0; y< 4; y++) {\n                matrix[x][y] = sc.nextDouble();//menginput angka ke dalam array 2d\n            }\n                          \n        }\n        double hasil;\n        hasil=HitungDiagonal(matrix);                         \n        System.out.print(""Sum of the elements in the major  diagonal is  ""+ hasil);//menampilkan fungsi hasil perhitungan diagonal\n    }\n\n    public static double HitungDiagonal(double[][] matriks) {//fungsi untuk mengitung diagonal\n        double total;\n        total = 0;\n        int i;\n        i=0;\n        while(i<matriks.length){\n         total+=matriks[i][i];\n         i++;\n        }\n        return total;\n    }\n}\n","1","IR-Plag"
"case-07-ORIG_case-07-L5-07","case-07-ORIG","import java.util.Scanner;\n\npublic class T7 {\n	public static void main(String[] args) {\n		Scanner input = new Scanner(System.in);\n\n		System.out.print(""Enter a 4 by 4 matrix row by row: "");\n		double[][] m = new double[4][4];\n\n		for (int i = 0; i < 4; i++)\n			for (int j = 0; j < 4; j++)\n				m[i][j] = input.nextDouble();\n\n		System.out.print(""Sum of the elements in the major diagonal is "" + sumMajorDiagonal(m));\n	}\n\n	public static double sumMajorDiagonal(double[][] m) {\n		double sum = 0;\n\n		for (int i = 0; i < m.length; i++)\n			sum += m[i][i];\n\n		return sum;\n	}\n\n}\n","case-07-L5-07","\nimport java.util.Scanner;\n\n/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n/**\n *\n * @author E3AFED0047B08059D0FADA10F400C1E5\n */\npublic class Main {\n\n    public static void main(String[] args) {\n        double[][] arr;\n        Scanner input = new Scanner(System.in);\n        // Input angka ke dalam array n x n pada bagian ini\n        System.out.print(""Enter a 4 by 4 matrix row by row: "");\n        arr = new double[4][4];\n        for (int i = 0; i < 4; i++) {\n            for (int j = 0; j < 4; j++) {\n                arr[i][j] = input.nextDouble();\n            }\n        }\n        // Menjumlahkan angka yang terdapat di dalam array\n        double sum;\n        sum = 0;\n        for (int i = 0; i < arr.length; i++) {\n            sum += arr[i][i];\n        }\n        // Menampilkan hasil dari pemanggilan fungsi sumMajorDiagonal\n        System.out.print(""Sum of the elements in the major diagonal is ""\n                + sum);\n    }\n\n}\n","1","IR-Plag"
"case-07-ORIG_case-07-L5-08","case-07-ORIG","import java.util.Scanner;\n\npublic class T7 {\n	public static void main(String[] args) {\n		Scanner input = new Scanner(System.in);\n\n		System.out.print(""Enter a 4 by 4 matrix row by row: "");\n		double[][] m = new double[4][4];\n\n		for (int i = 0; i < 4; i++)\n			for (int j = 0; j < 4; j++)\n				m[i][j] = input.nextDouble();\n\n		System.out.print(""Sum of the elements in the major diagonal is "" + sumMajorDiagonal(m));\n	}\n\n	public static double sumMajorDiagonal(double[][] m) {\n		double sum = 0;\n\n		for (int i = 0; i < m.length; i++)\n			sum += m[i][i];\n\n		return sum;\n	}\n\n}\n","case-07-L5-08","/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n\nimport java.util.Scanner;\n\n/**\n *\n * @author B15130F5DDB6B5F1622EF91DAC4C1AAE\n */\npublic class Kasus7L5 {\n\n    public static void main(String[] args) {\n        //minta input\n        Scanner inp = new Scanner(System.in);\n        double[][] matrix = new double[4][4];\n        int i = 0;\n        double sum = 0;\n        System.out.print(""Enter a 4 by 4 matrix row by row: "");\n\n        //input the matrix\n        while (i < 4) {\n            int j = 0;\n            while (j < 4) {\n                matrix[i][j] = inp.nextDouble();\n                j++;\n            }\n            i++;\n        }\n\n        i = 0;\n        while (i < matrix.length) {\n            sum += matrix[i][i];\n            i++;\n        }\n\n        System.out.print(""Sum of the elements in the major diagonal is "" + sum);\n    }\n}\n","1","IR-Plag"
"case-07-ORIG_case-07-L5-09","case-07-ORIG","import java.util.Scanner;\n\npublic class T7 {\n	public static void main(String[] args) {\n		Scanner input = new Scanner(System.in);\n\n		System.out.print(""Enter a 4 by 4 matrix row by row: "");\n		double[][] m = new double[4][4];\n\n		for (int i = 0; i < 4; i++)\n			for (int j = 0; j < 4; j++)\n				m[i][j] = input.nextDouble();\n\n		System.out.print(""Sum of the elements in the major diagonal is "" + sumMajorDiagonal(m));\n	}\n\n	public static double sumMajorDiagonal(double[][] m) {\n		double sum = 0;\n\n		for (int i = 0; i < m.length; i++)\n			sum += m[i][i];\n\n		return sum;\n	}\n\n}\n","case-07-L5-09","import java.util.Scanner;\n\n/*\n * To change this license header, choose License Headers in Project Properties.\n * To change this template file, choose Tools | Templates\n * and open the template in the editor.\n */\n\n/**\n *\n * @author FD8DBE9073AFCC0504CD6901E1091CAD\n */\npublic class Level5 {\n    public static void main(String[] args) {\n        Scanner sc = new Scanner(System.in);\n        double[][] matriks = new double[4][4];\n        \n        System.out.print(""Enter a 4 by 4 matrix row by row: "");\n        for (int bar = 0; bar < 4; bar++) {\n            for (int kol = 0; kol < 4; kol++) {\n                matriks[bar][kol] = sc.nextDouble();\n            }\n        }\n        \n        hasil(matriks);\n    }\n\n    public static double sum(double[][] x) {\n        double jumlah = 0;\n        int i = 0;\n        while(i < 4){\n            jumlah += x[i][i];\n            i++;\n        }\n        return jumlah;\n    }\n\n    //fungsi output program\n    private static void hasil(double[][] x) {\n        System.out.print(""Sum of the elements in the major diagonal is ""+ sum(x));\n    }\n}\n","1","IR-Plag"
"case-07-ORIG_case-07-L6-01","case-07-ORIG","import java.util.Scanner;\n\npublic class T7 {\n	public static void main(String[] args) {\n		Scanner input = new Scanner(System.in);\n\n		System.out.print(""Enter a 4 by 4 matrix row by row: "");\n		double[][] m = new double[4][4];\n\n		for (int i = 0; i < 4; i++)\n			for (int j = 0; j < 4; j++)\n				m[i][j] = input.nextDouble();\n\n		System.out.print(""Sum of the elements in the major diagonal is "" + sumMajorDiagonal(m));\n	}\n\n	public static double sumMajorDiagonal(double[][] m) {\n		double sum = 0;\n\n		for (int i = 0; i < m.length; i++)\n			sum += m[i][i];\n\n		return sum;\n	}\n\n}\n","case-07-L6-01","\nimport java.util.*;\n\npublic class L6 {\n\n    public static double jumlahDiagonal(double[][] m) {\n        double sum = 0;\n        int hit = m.length-1;\n\n        while (hit >= 0) {\n            sum += m[hit][hit];\n            hit--;\n        }\n        return sum;\n    }\n\n    public static void print(double[][] m) {\n        System.out.print(""Sum of the elements in the major diagonal is "" + jumlahDiagonal(m));\n    }\n\n    public static void main(String[] args) {\n        Scanner sc = new Scanner(System.in);\n        double[][] m = new double[4][4];\n        System.out.println(""Enter a 4 by 4 matrix row by row: "");\n\n        for (int i = 3; i >= 0 ; i--) {\n            for (int j = 3; j >= 0; j--) {\n                m[i][j] = sc.nextDouble();\n            }\n        }\n        print(m);\n    }\n\n}\n","1","IR-Plag"
"case-07-ORIG_case-07-L6-02","case-07-ORIG","import java.util.Scanner;\n\npublic class T7 {\n	public static void main(String[] args) {\n		Scanner input = new Scanner(System.in);\n\n		System.out.print(""Enter a 4 by 4 matrix row by row: "");\n		double[][] m = new double[4][4];\n\n		for (int i = 0; i < 4; i++)\n			for (int j = 0; j < 4; j++)\n				m[i][j] = input.nextDouble();\n\n		System.out.print(""Sum of the elements in the major diagonal is "" + sumMajorDiagonal(m));\n	}\n\n	public static double sumMajorDiagonal(double[][] m) {\n		double sum = 0;\n\n		for (int i = 0; i < m.length; i++)\n			sum += m[i][i];\n\n		return sum;\n	}\n\n}\n","case-07-L6-02","import java.util.Scanner;\n\npublic class Main {\n    static Scanner s = new Scanner(System.in);\n    public static void inputData(double[][] mtx){\n        int i =0;\n        int j=0;\n        while(i<4) {\n            while(j<4){\n                mtx[i][j] = s.nextDouble();\n                j++;\n            }\n			j = 0;\n            i++;\n        }\n\n    }\n    //function for Summary\n    public static double sumMajorDiagonal(double[][] mtx) {\n        double sum = 0;\n\n        for (int i = 0; i < mtx.length; i=+2)\n            sum += mtx[i][i]+mtx[i+1][i+1];\n        return sum;\n    }\n\n    public static void main(String[] args) {\n\n        double[][] mtx = new double[4][4];\n\n        //input 4*4 matrix data\n        System.out.print(""Enter a 4 by 4 matrix row by row: "");\n        inputData(mtx);\n\n        System.out.print(""Sum of the elements in the major diagonal is ""+ sumMajorDiagonal(mtx));\n    }\n\n}\n","1","IR-Plag"
"case-07-ORIG_case-07-L6-03","case-07-ORIG","import java.util.Scanner;\n\npublic class T7 {\n	public static void main(String[] args) {\n		Scanner input = new Scanner(System.in);\n\n		System.out.print(""Enter a 4 by 4 matrix row by row: "");\n		double[][] m = new double[4][4];\n\n		for (int i = 0; i < 4; i++)\n			for (int j = 0; j < 4; j++)\n				m[i][j] = input.nextDouble();\n\n		System.out.print(""Sum of the elements in the major diagonal is "" + sumMajorDiagonal(m));\n	}\n\n	public static double sumMajorDiagonal(double[][] m) {\n		double sum = 0;\n\n		for (int i = 0; i < m.length; i++)\n			sum += m[i][i];\n\n		return sum;\n	}\n\n}\n","case-07-L6-03","\n\nimport java.util.Scanner;\n\n/**\n *\n * @author 020A6EC1A4D0C5BDB29FF826A462DA1C5D88CF08B60A4744AFFD95C61A0C3C7E\n */\npublic class Main {\n    public static void main(String[] args) {\n        Scanner input = new Scanner(System.in);\n        \n        System.out.print(""Enter a 4 by 4 matrix row by row: "");\n        double[][] n = new double[4][4];\n        \n        for (int i = 0; i < 4; i++) {\n            for (int j = 0; j < 4; j++) {\n                n[i][j] = input.nextDouble();\n            }\n        }\n        \n        double sum = 0;\n        \n        int i=0;\n        while(i<n.length){\n            sum += n[i][i];\n            i++;\n        }\n            \n        \n        System.out.print(""Sum of the elements in the major diagonal is "" + sum);\n    }\n}\n","1","IR-Plag"
